Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure,Conductivity,Conductivity Provider
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200409,Water - Precipitation - rain,2004-09-15,2004-09-01,2004-09-30,,-5.8,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-39.5,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,274.2,27.3,30.9,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200410,Water - Precipitation - rain,2004-10-15,2004-10-01,2004-10-31,,-11,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-77.8,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,260.9,25.9,26.2,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200411,Water - Precipitation - rain,2004-11-15,2004-11-01,2004-11-30,meteo data from www.tutiempo.net,,,,,,,,,23.7,19.5,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200412,Water - Precipitation - rain,2004-12-15,2004-12-01,2004-12-31,meteo data from www.tutiempo.net,,,,,,,,,20.4,17.2,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200501,Water - Precipitation - rain,2005-01-15,2005-01-01,2005-01-31,meteo data from www.tutiempo.net,,,,,,,,42.9,18.8,15.8,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200502,Water - Precipitation - rain,2005-02-15,2005-02-01,2005-02-28,meteo data from www.tutiempo.net,,,,,,,,1,23.4,17.9,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200503,Water - Precipitation - rain,2005-03-15,2005-03-01,2005-03-31,meteo data from www.tutiempo.net,,,,,,,,73.7,26.7,23.8,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200504,Water - Precipitation - rain,2005-04-15,2005-04-01,2005-04-30,meteo data from www.tutiempo.net,,,,,,,,36.8,28.9,27.2,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200505,Water - Precipitation - rain,2005-05-15,2005-05-01,2005-05-31,meteo data from www.tutiempo.net,,,,,,,,173,30.5,30.8,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200506,Water - Precipitation - rain,2005-06-15,2005-06-01,2005-06-30,,-7,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-46.1,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,160.9,30.8,33.3,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200507,Water - Precipitation - rain,2005-07-15,2005-07-01,2005-07-31,,-7.4,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-48,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,288.3,27.9,31.6,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200508,Water - Precipitation - rain,2005-08-15,2005-08-01,2005-08-31,,-6.3,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-37,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,227.6,28.3,32.5,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200509,Water - Precipitation - rain,2005-09-15,2005-09-01,2005-09-30,,-8.4,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-72,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,237.6,28.4,32.7,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200510,Water - Precipitation - rain,2005-10-15,2005-10-01,2005-10-31,,-10,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,,,451.1,25.9,28.8,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200511,Water - Precipitation - rain,2005-11-15,2005-11-01,2005-11-30,meteo data from www.tutiempo.net,,,,,,,,,24.3,21.2,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200512,Water - Precipitation - rain,2005-12-15,2005-12-01,2005-12-31,meteo data from www.tutiempo.net,,,,,,,,,19.4,15.4,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200601,Water - Precipitation - rain,2006-01-15,2006-01-01,2006-01-31,meteo data from www.tutiempo.net,,,,,,,,,18.5,14.1,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200602,Water - Precipitation - rain,2006-02-15,2006-02-01,2006-02-28,meteo data from www.tutiempo.net,,,,,,,,,24.5,18.3,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200603,Water - Precipitation - rain,2006-03-15,2006-03-01,2006-03-31,meteo data from www.tutiempo.net,,,,,,,,3.6,27.1,20.1,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200604,Water - Precipitation - rain,2006-04-15,2006-04-01,2006-04-30,meteo data from www.tutiempo.net,,,,,,,,78,29.8,29.1,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200605,Water - Precipitation - rain,2006-05-15,2006-05-01,2006-05-31,meteo data from www.tutiempo.net,,,,,,,,194.8,30.5,31.7,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200606,Water - Precipitation - rain,2006-06-15,2006-06-01,2006-06-30,meteo data from www.tutiempo.net,,,,,,,,122.4,30.2,34.5,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200607,Water - Precipitation - rain,2006-07-15,2006-07-01,2006-07-31,,-7.9,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-60.2,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,627.3,27.6,30.9,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200608,Water - Precipitation - rain,2006-08-15,2006-08-01,2006-08-31,,-6.6,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-46.3,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,292.4,27.5,31,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200609,Water - Precipitation - rain,2006-09-15,2006-09-01,2006-09-30,,-8.2,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-61.9,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,308.3,27.7,31.2,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200610,Water - Precipitation - rain,2006-10-15,2006-10-01,2006-10-31,,-7.6,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-58,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,244.3,26.3,27.2,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200611,Water - Precipitation - rain,2006-11-15,2006-11-01,2006-11-30,meteo data from www.tutiempo.net,,,,,,,,8.6,24.3,21.5,,
GNIP,GNIP/M/IN/01,KOLKATA,IN,4280811,22.79777778,88.37166667,6,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200612,Water - Precipitation - rain,2006-12-15,2006-12-01,2006-12-31,meteo data from www.tutiempo.net,,,,,,,,,20.1,16.3,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200401,Water - Precipitation - rain,2004-01-15,2004-01-01,2004-01-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200402,Water - Precipitation - rain,2004-02-15,2004-02-01,2004-02-29,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200403,Water - Precipitation - rain,2004-03-15,2004-03-01,2004-03-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200404,Water - Precipitation - rain,2004-04-15,2004-04-01,2004-04-30,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200405,Water - Precipitation - rain,2004-05-15,2004-05-01,2004-05-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200406,Water - Precipitation - rain,2004-06-15,2004-06-01,2004-06-30,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200407,Water - Precipitation - rain,2004-07-15,2004-07-01,2004-07-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200408,Water - Precipitation - rain,2004-08-15,2004-08-01,2004-08-31,,-11.2,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-79.6,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200409,Water - Precipitation - rain,2004-09-15,2004-09-01,2004-09-30,,,,-39.1,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200410,Water - Precipitation - rain,2004-10-15,2004-10-01,2004-10-31,,-13.6,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-96.7,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,117,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200411,Water - Precipitation - rain,2004-11-15,2004-11-01,2004-11-30,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200412,Water - Precipitation - rain,2004-12-15,2004-12-01,2004-12-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200501,Water - Precipitation - rain,2005-01-15,2005-01-01,2005-01-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200502,Water - Precipitation - rain,2005-02-15,2005-02-01,2005-02-28,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200503,Water - Precipitation - rain,2005-03-15,2005-03-01,2005-03-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200504,Water - Precipitation - rain,2005-04-15,2005-04-01,2005-04-30,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200505,Water - Precipitation - rain,2005-05-15,2005-05-01,2005-05-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200506,Water - Precipitation - rain,2005-06-15,2005-06-01,2005-06-30,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200507,Water - Precipitation - rain,2005-07-15,2005-07-01,2005-07-31,,-12.8,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-91.7,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200508,Water - Precipitation - rain,2005-08-15,2005-08-01,2005-08-31,,-9.3,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-64.3,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200509,Water - Precipitation - rain,2005-09-15,2005-09-01,2005-09-30,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200510,Water - Precipitation - rain,2005-10-15,2005-10-01,2005-10-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200511,Water - Precipitation - rain,2005-11-15,2005-11-01,2005-11-30,,-9.4,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-53.2,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200512,Water - Precipitation - rain,2005-12-15,2005-12-01,2005-12-31,,-8.9,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-45.4,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200601,Water - Precipitation - rain,2006-01-15,2006-01-01,2006-01-31,,-6.8,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-35.3,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,33.9,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200602,Water - Precipitation - rain,2006-02-15,2006-02-01,2006-02-28,,-3.9,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-14.2,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,22,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200603,Water - Precipitation - rain,2006-03-15,2006-03-01,2006-03-31,,-12.9,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-90,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,56.6,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200604,Water - Precipitation - rain,2006-04-15,2006-04-01,2006-04-30,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200605,Water - Precipitation - rain,2006-05-15,2006-05-01,2006-05-31,,2.5,"Isotope Hydrology Section, Bhabha Atomic Research Centre",26,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,35,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200606,Water - Precipitation - rain,2006-06-15,2006-06-01,2006-06-30,,-10.2,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-71.6,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,42.2,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200607,Water - Precipitation - rain,2006-07-15,2006-07-01,2006-07-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200608,Water - Precipitation - rain,2006-08-15,2006-08-01,2006-08-31,,-13.3,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-99.3,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,150,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200609,Water - Precipitation - rain,2006-09-15,2006-09-01,2006-09-30,,-6.3,"Isotope Hydrology Section, Bhabha Atomic Research Centre",-34.6,"Isotope Hydrology Section, Bhabha Atomic Research Centre",,,,42.8,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200610,Water - Precipitation - rain,2006-10-15,2006-10-01,2006-10-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200611,Water - Precipitation - rain,2006-11-15,2006-11-01,2006-11-30,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,DOBRANI,IN,4210805,30.94611111,78.68805556,2050,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200612,Water - Precipitation - rain,2006-12-15,2006-12-01,2006-12-31,,,,,,,,,,,,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200301,Water - Precipitation - rain,2003-01-15,2003-01-01,2003-01-31,meteo data from www.tutiempo.net,,,,,,,,,22.9,13.6,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200302,Water - Precipitation - rain,2003-02-15,2003-02-01,2003-02-28,meteo data from www.tutiempo.net,,,,,,,,,25.7,14.1,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200303,Water - Precipitation - rain,2003-03-15,2003-03-01,2003-03-31,meteo data from www.tutiempo.net,,,,,,,,28.2,27.2,15.8,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200304,Water - Precipitation - rain,2003-04-15,2003-04-01,2003-04-30,meteo data from www.tutiempo.net,,,,,,,,56.7,28.2,19.2,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200305,Water - Precipitation - rain,2003-05-15,2003-05-01,2003-05-31,meteo data from www.tutiempo.net,,,,,,,,39.1,27.4,21.3,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200306,Water - Precipitation - rain,2003-06-15,2003-06-01,2003-06-30,meteo data from www.tutiempo.net,,,,,,,,108.2,24.9,24.4,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200307,Water - Precipitation - rain,2003-07-15,2003-07-01,2003-07-31,meteo data from www.tutiempo.net,,,,,,,,83.6,23.2,24.4,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200308,Water - Precipitation - rain,2003-08-15,2003-08-01,2003-08-31,,0.26,International Atomic Energy Agency,10,International Atomic Energy Agency,,,,164.2,23.7,24.6,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200309,Water - Precipitation - rain,2003-09-15,2003-09-01,2003-09-30,,0.99,International Atomic Energy Agency,12.2,International Atomic Energy Agency,,,,62.6,23.8,23.7,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200310,Water - Precipitation - rain,2003-10-15,2003-10-01,2003-10-31,,-3.79,International Atomic Energy Agency,-18.3,International Atomic Energy Agency,,,,121.1,24.5,21.4,,
GNIP,GNIP/M/IN/01,BELGAUM,IN,4319700,15.88055556,74.49333333,747,Precipitation collectors - unknown,[Reference: Kumar et al. 2010],200311,Water - Precipitation - rain,2003-11-15,2003-11-01,2003-11-30,,-1.16,International Atomic Energy Agency,-4.1,International Atomic Energy Agency,,,,41.4,24.1,15.3,,
