Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200710,Water - Precipitation - unspecified (not reported),2007-10-15,2007-10-01,2007-10-31,,-7.74,"Physikalisches Institut, Universitaet Bern",-49.29723289,"Physikalisches Institut, Universitaet Bern",9.6,0.68,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200711,Water - Precipitation - unspecified (not reported),2007-11-15,2007-11-01,2007-11-30,,-9.13,"Physikalisches Institut, Universitaet Bern",-59.7624049,"Physikalisches Institut, Universitaet Bern",10.18,0.67,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200712,Water - Precipitation - unspecified (not reported),2007-12-15,2007-12-01,2007-12-31,,-9.46,"Physikalisches Institut, Universitaet Bern",-64.50353409,"Physikalisches Institut, Universitaet Bern",5.5,0.63,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200801,Water - Precipitation - unspecified (not reported),2008-01-15,2008-01-01,2008-01-31,,-11.01,"Physikalisches Institut, Universitaet Bern",-82.72303547,"Physikalisches Institut, Universitaet Bern",6,0.63,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200802,Water - Precipitation - unspecified (not reported),2008-02-15,2008-02-01,2008-02-29,,-9.49,"Physikalisches Institut, Universitaet Bern",-69.35955876,"Physikalisches Institut, Universitaet Bern",10.47,0.67,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200803,Water - Precipitation - unspecified (not reported),2008-03-15,2008-03-01,2008-03-31,,-8.37,"Physikalisches Institut, Universitaet Bern",-59.66348209,"Physikalisches Institut, Universitaet Bern",6.48,0.62,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200804,Water - Precipitation - unspecified (not reported),2008-04-15,2008-04-01,2008-04-30,,-10.42,"Physikalisches Institut, Universitaet Bern",-77.3871347,"Physikalisches Institut, Universitaet Bern",11.48,0.66,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200805,Water - Precipitation - unspecified (not reported),2008-05-15,2008-05-01,2008-05-31,,-6.82,"Physikalisches Institut, Universitaet Bern",-49.36359872,"Physikalisches Institut, Universitaet Bern",10.4,0.66,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200806,Water - Precipitation - unspecified (not reported),2008-06-15,2008-06-01,2008-06-30,,-7.62,"Physikalisches Institut, Universitaet Bern",-54.34991042,"Physikalisches Institut, Universitaet Bern",14.22,0.67,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200807,Water - Precipitation - unspecified (not reported),2008-07-15,2008-07-01,2008-07-31,,-4.27,"Physikalisches Institut, Universitaet Bern",-27.06849974,"Physikalisches Institut, Universitaet Bern",8.21,0.63,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200808,Water - Precipitation - unspecified (not reported),2008-08-15,2008-08-01,2008-08-31,,-5.79,"Physikalisches Institut, Universitaet Bern",-37.20929035,"Physikalisches Institut, Universitaet Bern",7.35,0.62,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200809,Water - Precipitation - unspecified (not reported),2008-09-15,2008-09-01,2008-09-30,,-9.83,"Physikalisches Institut, Universitaet Bern",-68.95621303,"Physikalisches Institut, Universitaet Bern",5.99,0.56,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200810,Water - Precipitation - unspecified (not reported),2008-10-15,2008-10-01,2008-10-31,,-12.65,"Physikalisches Institut, Universitaet Bern",-90.99943625,"Physikalisches Institut, Universitaet Bern",8.14,0.58,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200811,Water - Precipitation - unspecified (not reported),2008-11-15,2008-11-01,2008-11-30,,,,,,,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200812,Water - Precipitation - unspecified (not reported),2008-12-15,2008-12-01,2008-12-31,,-16.77,"Physikalisches Institut, Universitaet Bern",-124.7388782,"Physikalisches Institut, Universitaet Bern",10.29,0.63,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200901,Water - Precipitation - unspecified (not reported),2009-01-15,2009-01-01,2009-01-31,,-13.16900941,"Physikalisches Institut, Universitaet Bern",-98.69358259,"Physikalisches Institut, Universitaet Bern",9.37,0.63,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200902,Water - Precipitation - unspecified (not reported),2009-02-15,2009-02-01,2009-02-28,,-14.55,"Physikalisches Institut, Universitaet Bern",-108.2977852,"Physikalisches Institut, Universitaet Bern",10.61,0.62,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200903,Water - Precipitation - unspecified (not reported),2009-03-15,2009-03-01,2009-03-31,,-11.92,"Physikalisches Institut, Universitaet Bern",-86.35850222,"Physikalisches Institut, Universitaet Bern",10.68,0.62,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200904,Water - Precipitation - unspecified (not reported),2009-04-15,2009-04-01,2009-04-30,,-9.92,"Physikalisches Institut, Universitaet Bern",-73.29802007,"Physikalisches Institut, Universitaet Bern",13.93,0.69,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200905,Water - Precipitation - unspecified (not reported),2009-05-15,2009-05-01,2009-05-31,,-5.04,"Physikalisches Institut, Universitaet Bern",-33.94214541,"Physikalisches Institut, Universitaet Bern",14.87,0.65,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200906,Water - Precipitation - unspecified (not reported),2009-06-15,2009-06-01,2009-06-30,,-5.71,"Physikalisches Institut, Universitaet Bern",-40.71056028,"Physikalisches Institut, Universitaet Bern",12.36,0.64,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200907,Water - Precipitation - unspecified (not reported),2009-07-15,2009-07-01,2009-07-31,,-4.95,"Physikalisches Institut, Universitaet Bern",-29.41418269,"Physikalisches Institut, Universitaet Bern",11.38,0.72,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200908,Water - Precipitation - unspecified (not reported),2009-08-15,2009-08-01,2009-08-31,,-3.94,"Physikalisches Institut, Universitaet Bern",-24.17432625,"Physikalisches Institut, Universitaet Bern",15.33,0.77,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200909,Water - Precipitation - unspecified (not reported),2009-09-15,2009-09-01,2009-09-30,,-4.38,"Physikalisches Institut, Universitaet Bern",-24.10890933,"Physikalisches Institut, Universitaet Bern",9.62,0.69,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200910,Water - Precipitation - unspecified (not reported),2009-10-15,2009-10-01,2009-10-31,,-8.74,"Physikalisches Institut, Universitaet Bern",-61.13537604,"Physikalisches Institut, Universitaet Bern",10.42,0.58,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200911,Water - Precipitation - unspecified (not reported),2009-11-15,2009-11-01,2009-11-30,,-12.77,"Physikalisches Institut, Universitaet Bern",-93.77242935,"Physikalisches Institut, Universitaet Bern",6.91,0.63,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",200912,Water - Precipitation - unspecified (not reported),2009-12-15,2009-12-01,2009-12-31,,-14.68,"Physikalisches Institut, Universitaet Bern",-107.5085533,"Physikalisches Institut, Universitaet Bern",6.89,0.55,"Physikalisches Institut, Universitaet Bern",,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201001,Water - Precipitation - unspecified (not reported),2010-01-15,2010-01-01,2010-01-31,,-15.84,"Physikalisches Institut, Universitaet Bern",-119.3539246,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201002,Water - Precipitation - unspecified (not reported),2010-02-15,2010-02-01,2010-02-28,,-16.82,"Physikalisches Institut, Universitaet Bern",-127.8508357,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201003,Water - Precipitation - unspecified (not reported),2010-03-15,2010-03-01,2010-03-31,,-11.97,"Physikalisches Institut, Universitaet Bern",-87.55031267,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201004,Water - Precipitation - unspecified (not reported),2010-04-15,2010-04-01,2010-04-30,,-12.55,"Physikalisches Institut, Universitaet Bern",-89.22502381,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201005,Water - Precipitation - unspecified (not reported),2010-05-15,2010-05-01,2010-05-31,,-8.38,"Physikalisches Institut, Universitaet Bern",-61.1030569,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201006,Water - Precipitation - unspecified (not reported),2010-06-15,2010-06-01,2010-06-30,,-9.17,"Physikalisches Institut, Universitaet Bern",-65.00034441,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201007,Water - Precipitation - unspecified (not reported),2010-07-15,2010-07-01,2010-07-31,,-5.7,"Physikalisches Institut, Universitaet Bern",-37.19555235,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201008,Water - Precipitation - unspecified (not reported),2010-08-15,2010-08-01,2010-08-31,,-8.87,"Physikalisches Institut, Universitaet Bern",-63.35721815,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201009,Water - Precipitation - unspecified (not reported),2010-09-15,2010-09-01,2010-09-30,,-8.29,"Physikalisches Institut, Universitaet Bern",-60.34457596,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201010,Water - Precipitation - unspecified (not reported),2010-10-15,2010-10-01,2010-10-31,,-11.22,"Physikalisches Institut, Universitaet Bern",-78.97568909,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201011,Water - Precipitation - unspecified (not reported),2010-11-15,2010-11-01,2010-11-30,,-14.16,"Physikalisches Institut, Universitaet Bern",-105.8885432,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201012,Water - Precipitation - unspecified (not reported),2010-12-15,2010-12-01,2010-12-31,,,,,,,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201101,Water - Precipitation - unspecified (not reported),2011-01-15,2011-01-01,2011-01-31,,-10.47,"Physikalisches Institut, Universitaet Bern",-75.78,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201102,Water - Precipitation - unspecified (not reported),2011-02-15,2011-02-01,2011-02-28,,-14.24,"Physikalisches Institut, Universitaet Bern",-111.55,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201103,Water - Precipitation - unspecified (not reported),2011-03-15,2011-03-01,2011-03-31,,-8.7,"Physikalisches Institut, Universitaet Bern",-66.47,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201104,Water - Precipitation - unspecified (not reported),2011-04-15,2011-04-01,2011-04-30,,-7.33,"Physikalisches Institut, Universitaet Bern",-53.95,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201105,Water - Precipitation - unspecified (not reported),2011-05-15,2011-05-01,2011-05-31,,-6.6,"Physikalisches Institut, Universitaet Bern",-41.61,"Physikalisches Institut, Universitaet Bern",,,,,,
GNIP,GNIP/M/CH/01,BUCHS SUHR,CH,663300,47.37233597,8.083138245,397,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201106,Water - Precipitation - unspecified (not reported),2011-06-15,2011-06-01,2011-06-30,,-5.73,"Physikalisches Institut, Universitaet Bern",-38.27,"Physikalisches Institut, Universitaet Bern",,,,,,
